,game_id,passer_player_name,posteam,defteam,season,week,passing_yards,home_flag_passer,pass_attempts,roof,surface,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,pass_touchdown_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,pass_touchdown_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense
5003,2016_09_TEN_SD,M.Mariota,TEN,LAC,2016,9,313.0,False,40.0,outdoors,grass,0.7593824188611129,25.447256097560977,227.6859756097561,111.09085365853659,11.891549520012811,0.08902439024390248,2.9628048780487806,0.829268292682927,2.0768292682926828,259.2067073170732,13.53492781339077,True,0.5770764689619949,37.10914634146342,394.5225609756098,100.13048780487804,-8.048369252754421,0.9350609756097562,6.658536585365855,1.580487804878049,0.3673780487804879,272.5957317073171,-3.4787071688782154
5004,2016_11_TEN_IND,M.Mariota,TEN,IND,2016,11,290.0,False,38.0,closed,fieldturf,0.7215546643601946,29.04975613060561,316.41105541254575,116.5657431242379,15.862983400793262,0.4543422300501288,1.2180598834846228,0.7588063947974529,3.5641173282753016,295.0235740414578,12.501468372328215,True,0.6185389926806418,41.211970328218676,447.526470887105,155.6479016360126,7.086577928159529,0.6916979981709177,4.6315415100091455,2.92419469566101,2.8865968905599027,303.86952545473025,1.1272557289076037
5005,2016_12_TEN_CHI,M.Mariota,TEN,CHI,2016,12,226.0,False,23.0,outdoors,grass,0.6791144689225409,35.01661905998442,320.1370395041379,89.52176171067934,8.151341356035509,0.15144570015693276,5.072708387431836,3.586284759463945,2.521366556399806,291.67450577489757,7.169516568705203,True,0.6199236542285256,35.64845549383552,304.85469448584206,103.59267036986857,7.834328301492187,0.23231946890665223,4.936356862213792,1.3409429616583122,1.940150386126541,249.0205256740279,-1.995840638159268
5006,2016_15_TEN_KC,M.Mariota,TEN,KC,2016,15,241.0,False,31.0,outdoors,grass,0.42038455029380234,22.335171941427138,230.23739244644435,57.9468426077041,-3.4583771818997846,0.016827215581294127,1.8969656066967653,1.7318082545433107,0.7245951570636296,141.29707298776535,-14.50507156494886,True,0.4908268387060361,38.612310436662106,319.2576104450669,82.60549249147914,-11.193120644774297,0.23459251017046748,4.925200806361576,1.534193218183027,0.48587299177957777,182.6120959254153,-13.57242131164351
5008,2017_02_TEN_JAX,M.Mariota,TEN,JAX,2017,2,215.0,False,26.0,outdoors,grass,0.6097561120986938,41.0,372.0,73.0,4.67399263381958,0.0,3.0,1.0,0.0,256.0,-3.0578360557556152,True,0.5428571701049805,35.0,308.0,65.0,-38.54541015625,1.0,10.0,10.0,1.0,164.0,-12.172345161437988
5009,2017_03_SEA_TEN,M.Mariota,TEN,SEA,2017,3,225.0,True,31.0,outdoors,grass,0.5851313322782516,29.75,284.24999999999994,62.5,3.810550570487976,0.7499999999999999,2.2499999999999996,1.0,0.7499999999999999,225.25,3.3872364759445186,False,0.6034240126609802,29.75,177.25,86.75,-11.38869708776474,1.0,5.0,2.5,0.25,152.0,-10.260269947350023
5010,2017_06_IND_TEN,M.Mariota,TEN,IND,2017,6,306.0,True,31.0,outdoors,grass,0.7099244192242622,15.350000000000003,177.825,44.275000000000006,0.1362933993339541,1.4249999999999998,0.45,0.10000000000000002,0.525,137.95,1.841066414117813,False,0.6739845004948702,40.53719008264463,380.23966942148763,111.95041322314052,12.206753807619583,0.694214876033058,5.3884297520661155,2.190082644628099,1.9669421487603307,330.9917355371901,3.035512190219785
5011,2017_07_TEN_CLE,M.Mariota,TEN,CLE,2017,7,203.0,False,34.0,outdoors,grass,0.7313533188882939,25.826446280991735,238.19008264462812,103.0,2.6950003076190794,1.140495867768595,4.1652892561983474,0.7024793388429752,0.8429752066115703,250.44628099173553,6.578761205200322,True,0.6692597175037469,28.33241758241758,186.46153846153845,139.87637362637363,0.23296497745828326,0.9010989010989011,6.793956043956045,1.6510989010989012,2.7912087912087915,223.5054945054945,-1.4418132802942287
5012,2017_09_BAL_TEN,M.Mariota,TEN,BAL,2017,9,218.0,True,27.0,outdoors,grass,0.6554450142187077,31.282967032967033,282.7912087912088,84.3076923076923,-1.0952210891377792,0.37912087912087916,3.3873626373626373,1.5686813186813187,0.2802197802197803,218.77197802197804,2.8315290847977446,False,0.6040602096515458,36.94573170731708,271.56585365853664,68.60304878048781,-21.302934004221022,1.5689024390243904,6.052134146341463,2.3832317073170732,0.19298780487804884,175.76310975609758,-8.050683157145977
5013,2017_10_CIN_TEN,M.Mariota,TEN,CIN,2017,10,264.0,True,43.0,outdoors,grass,0.6876321899051091,28.426349496797805,280.9295516925892,72.09698078682526,-0.13280414946015992,0.7932296431838975,5.129917657822507,2.523330283623056,1.4272644098810614,218.25709057639526,7.252094865390606,False,0.6323419143332215,37.00091463414634,278.63109756097566,132.02926829268296,9.379975878465467,0.25823170731707323,5.25548780487805,1.0731707317073174,1.2926829268292683,250.94939024390246,0.7574477125776977
5014,2017_12_TEN_IND,M.Mariota,TEN,IND,2017,12,184.0,False,23.0,open,fieldturf,0.7113508630629877,32.04755614266843,309.43806523727267,125.79128137384413,-9.297751687040853,2.977136469870948,8.347932120719438,4.502692815770755,1.0474545269789657,286.92094299359826,0.5347539518751901,True,0.5869440439048296,33.014428939168134,285.1763311204444,142.2636837826853,3.798292479877177,0.677753691911665,4.417219888903943,1.3752540306191572,1.7447161631215284,236.0271643408752,-2.660860907771436
5015,2017_13_HOU_TEN,M.Mariota,TEN,HOU,2017,13,150.0,True,23.0,outdoors,grass,0.7298708929087376,26.015749898387753,227.81130605608996,98.59663324752745,-4.650332193430516,2.3257011245088743,2.782549790001355,1.5008467687305242,1.0158176398861944,218.30581899471616,1.8909533528951492,False,0.6521357855316817,33.13304280085354,286.1639438655121,85.81878224741173,-3.132555978542843,0.46212728483849486,2.665834960992628,1.436984182538697,0.9772052431327832,204.60823275716078,-1.6178230230973236
5016,2017_14_TEN_ARI,M.Mariota,TEN,ARI,2017,14,159.0,False,29.0,closed,grass,0.6780726294782228,24.00523861673422,210.60367154776287,78.86543303263976,-0.6651288547220637,0.7752249556862701,2.2608469849728476,1.8336174680771795,1.0052724871010355,172.76834927122263,5.460079410085751,True,0.6795097343065096,30.51242661448141,209.48735887400272,128.10044407647146,0.4212578171296917,0.976189221737167,4.388638416378143,1.5772843594761403,1.5376561794370014,208.64783606804156,-1.9090926434859872
5017,2017_15_TEN_SF,M.Mariota,TEN,SF,2017,15,241.0,False,33.0,outdoors,grass,0.5938401419115895,27.335085804606354,300.8680603642932,62.9551144061418,-10.612277041609596,1.591743188318531,4.086952431130514,2.61120728586482,0.33508956796628037,163.5894324853229,-4.508311836818749,True,0.5989736451676418,32.38964650804543,362.22290980115685,56.48692045897881,-2.905596615220357,0.08548963132917944,5.761021926561886,2.527676341416602,1.7784625690418874,207.56095820041375,-1.7788481342268974
5018,2017_16_LA_TEN,M.Mariota,TEN,LA,2017,16,275.0,True,38.0,outdoors,grass,0.6625932157200026,31.111697636989266,301.622687261419,57.65170147561158,2.3523733040870143,0.5305803971845087,4.028984107350962,1.5370684215610149,1.4450305521720206,215.19650986438123,5.772735815917022,False,0.5094690678806316,34.577682309394504,379.7202026022336,87.97308198591334,-14.623897274916114,0.3775668162530045,7.921433720652114,5.7153303137298845,1.6673023946637318,194.31607403603792,-7.798544272820569
5019,2017_17_JAX_TEN,M.Mariota,TEN,JAX,2017,17,134.0,True,21.0,outdoors,grass,0.6068293037704628,35.70390017244522,299.87422872158044,101.88390973972646,-0.9518470711575123,0.8435268644908349,4.676328171127216,1.1790227323285458,0.48167664931063736,255.06551162374492,0.235378770518886,False,0.6399742328598126,29.2946237155641,270.9981970750941,89.83325822888519,4.145553934718573,1.1751891050091205,5.54343014024902,1.826190233596903,1.8235383241063816,216.90834660147613,2.1456326337897242
5020,2017_18_TEN_KC,M.Mariota,TEN,KC,2017,18,205.0,False,30.0,outdoors,grass,0.5832288309276762,25.901299374321635,207.29140312160385,96.62796954694666,-2.401338040752314,0.28117558230571726,4.225442692286088,2.3930076620475456,0.8272255738521112,174.35516491640547,-6.607771864114274,True,0.6624784061305948,31.60865803480497,319.16074516246533,116.1514623646122,-5.273997771474606,1.6061703191323287,4.548676461296005,3.561676662008162,1.6661407419659382,258.44180216285935,1.5585950033736424
5021,2017_19_TEN_NE,M.Mariota,TEN,NE,2017,19,264.0,False,38.0,outdoors,fieldturf,0.6166318280092278,28.63376652158399,271.7638025382654,108.20932345135704,-1.0242282030692909,0.7603918719010414,3.4084808784502045,2.1310025479293193,1.6090752094468521,194.78505544673322,-0.7286043359607651,True,0.5536756836590256,35.94585311029505,295.9787214449788,139.1379420313557,-1.7433042626025992,0.08913710498732541,6.4409270206882185,4.250763449572929,0.2263519264650129,246.27548881773106,-8.330325242061937
5022,2018_04_PHI_TEN,M.Mariota,TEN,PHI,2018,4,344.0,True,42.0,outdoors,grass,0.6607142984867096,17.0,79.25,64.0,-2.62934847176075,0.5,1.75,0.7499999999999999,0.0,100.75,-6.067935466766357,False,0.6553119237606342,38.99999999999999,291.61538461538464,97.76923076923076,-6.511458470271182,0.3076923076923077,6.999999999999999,2.1538461538461537,1.6153846153846152,225.6153846153846,1.1885241728562577
5023,2018_05_TEN_BUF,M.Mariota,TEN,BUF,2018,5,129.0,False,25.0,outdoors,a_turf,0.697802213522104,34.30769230769231,309.6153846153846,142.9230769230769,6.196022854401513,0.8461538461538461,4.692307692307692,2.3076923076923075,1.3846153846153844,269.15384615384613,3.5530505547156688,True,0.628430064022541,41.449999999999996,374.875,149.6,-4.395975863933563,0.9,4.75,2.4499999999999997,1.2,293.45,-5.567589989304542
5024,2018_06_BAL_TEN,M.Mariota,TEN,BAL,2018,6,117.0,True,15.0,outdoors,grass,0.6047857210040092,28.025,222.12500000000003,91.0,-3.8197901204228395,0.95,4.8999999999999995,2.1,0.45,174.54999999999998,-5.545935320854187,False,0.6058445890580327,41.46280991735538,370.90082644628103,152.95041322314052,-4.7977902908955725,0.9834710743801653,7.462809917355372,3.84297520661157,0.9917355371900828,311.74380165289256,-4.7037030980606716
5025,2018_07_TEN_LAC,M.Mariota,TEN,LAC,2018,7,237.0,False,31.0,outdoors,grass,0.6462101690040146,19.305785123966942,190.57851239669424,59.537190082644635,-9.116145321652908,0.31404958677685957,7.644628099173554,8.057851239669422,0.14876033057851243,136.02479338842974,1.8365157379591759,True,0.5872405417017884,39.832417582417584,375.41208791208794,120.8543956043956,-15.47298269677948,1.7472527472527473,6.604395604395605,4.148351648351649,1.131868131868132,251.85439560439562,-4.451138198375701
5026,2018_09_TEN_DAL,M.Mariota,TEN,DAL,2018,9,240.0,False,29.0,closed,matrixturf,0.7316496074199677,27.11263736263736,162.82142857142858,111.25,3.257154200594503,0.7719780219780219,4.543956043956044,4.013736263736265,0.717032967032967,203.43406593406593,3.3026093506551053,True,0.5912820320007242,26.517840805123512,265.8984446477585,86.70265324794144,0.713675432922855,0.2964318389752974,4.249771271729187,1.5178408051235133,1.0320219579139982,189.71546203110705,-2.9658664702305746
5027,2018_12_TEN_HOU,M.Mariota,TEN,HOU,2018,12,303.0,False,23.0,closed,astroturf,0.7844443553444478,16.48511330149375,149.36307285844936,54.56193476272736,-0.10859593605803748,0.6952545473021035,4.316431256986078,3.556041052738543,0.6191443958947261,132.64210954171324,6.085448359415889,True,0.5483883308707788,36.785733640428134,370.3184866549248,102.52005148353882,-14.003889603184225,1.4541051348055818,6.9219956645441005,4.051754504809646,1.0032177211759925,218.03979813033465,-7.748252318378363
5028,2018_13_NYJ_TEN,M.Mariota,TEN,NYJ,2018,13,282.0,True,34.0,outdoors,grass,0.8991645609092105,20.82844465519577,125.7872916948923,144.85550738382332,3.7244838422459328,0.2317436661698957,5.438829426906924,5.185374610486384,1.5397303888362008,246.21595989703292,15.024599493640077,False,0.6344726281973986,29.439468009438546,292.5865670125208,101.44401792871417,13.820018283909503,0.009506282953044383,4.966423176363,0.5809445316292776,1.857123502647534,262.589231481377,3.0661250681830143
5029,2018_14_JAX_TEN,M.Mariota,TEN,JAX,2018,14,162.0,True,23.0,outdoors,grass,0.6918772292671733,29.609531121222044,284.59666038183195,123.61838257708332,-4.2734768092575095,0.743917446625947,6.479615684237861,3.728449979113274,1.8465785284454632,270.0721213010737,3.649308344310929,False,0.5992542307278254,42.36965979226253,348.8235548697878,117.40982613277134,-6.493535165426585,0.9224258618094234,7.921673189823875,2.1873024236037932,0.47383335842239954,234.2077562848111,-1.5688410744990697
5031,2019_02_IND_TEN,M.Mariota,TEN,IND,2019,2,154.0,True,26.0,outdoors,grass,0.5833333134651184,24.0,145.0,173.0,6.2920002937316895,0.0,8.0,4.0,3.0,248.0,-7.213039398193359,False,0.7575757503509521,33.0,234.0,177.0,7.975745677947998,1.0,7.0,4.0,3.0,333.0,6.993951320648193
5032,2019_03_TEN_JAX,M.Mariota,TEN,JAX,2019,3,304.0,False,40.0,outdoors,grass,0.6939102411270142,25.499999999999996,147.25,96.5,-0.8250805735588069,0.0,5.75,4.0,1.4999999999999998,177.5,-1.1630051583051684,True,0.5976166278123856,30.25,323.24999999999994,91.75,1.4589689970016484,0.0,5.5,2.9999999999999996,0.7499999999999999,213.74999999999997,-2.6311849355697627
5033,2019_04_TEN_ATL,M.Mariota,TEN,ATL,2019,4,227.0,False,27.0,closed,fieldturf,0.611587758247669,35.53846153846153,343.6923076923077,71.92307692307692,-4.903220635194044,0.0,10.076923076923077,7.461538461538461,0.4615384615384615,265.07692307692304,-0.90921950340271,True,0.725915225652548,37.0,246.23076923076917,137.3076923076923,11.990563942835879,0.4615384615384615,5.23076923076923,1.4615384615384617,1.6923076923076923,281.0,4.737694850334754
5034,2019_05_BUF_TEN,M.Mariota,TEN,BUF,2019,5,183.0,True,22.0,outdoors,grass,0.6487660348415375,29.775,200.125,107.75,3.7863872587680807,0.0,5.9750000000000005,2.4250000000000003,2.175,239.375,5.59532087445259,False,0.518522497266531,37.325,291.7,95.75000000000001,-13.576233375072478,1.275,3.8,0.625,0.32500000000000007,180.625,-10.993903043866156
5035,2019_06_TEN_DEN,M.Mariota,TEN,DEN,2019,6,63.0,False,16.0,outdoors,grass,0.6100353352294481,24.570247933884303,130.42148760330582,123.31404958677686,0.489571975282401,0.0,7.330578512396694,4.148760330578513,0.71900826446281,201.63636363636368,-3.995844563176809,True,0.6697954501002288,40.528925619834716,248.01652892561987,114.81818181818183,-9.412649143825877,1.3388429752066116,4.809917355371901,1.115702479338843,0.5289256198347108,211.3719008264463,-1.4535492392610914
5038,2019_17_TEN_HOU,R.Tannehill,TEN,HOU,2019,17,198.0,False,20.0,closed,grass,0.651754565376477,28.27086438152012,267.2620579867227,131.96568893103915,2.5947377604793656,0.29826581763988624,5.751117734724292,3.9501083863975066,2.740075870478255,279.82123018561174,2.8029801892175974,True,0.6023786551566225,40.500673570514714,529.1199598073888,99.6806336315814,-1.9030821788185275,2.989528818433963,5.572312481522982,2.604658640874782,1.419841066629052,318.3950401514931,-2.3878946596408186
5040,2019_18_TEN_NE,R.Tannehill,TEN,NE,2019,18,72.0,False,14.0,outdoors,grass,0.6505848326277448,22.756923667483317,270.42070382622245,89.98832601357074,10.084971984692952,0.09942081672744518,3.2503584613821372,1.316687929730279,2.2466891716437294,225.27343547130621,4.258559418572451,True,0.6220337522504334,38.4230100225987,381.0159305517354,120.95018872518045,6.614689374471762,0.3240119107797296,5.096273583678384,2.2770674745950443,1.2441306097189286,293.88938502166945,-0.2693637116949258
5042,2022_02_ATL_LA,M.Mariota,ATL,LA,2022,2,196.0,False,24.0,dome,matrixturf,0.625,32.0,282.0,78.0,-1.0253971815109253,0.0,1.0,0.0,0.0,215.0,-6.941740989685059,True,0.8965517282485962,29.0,227.0,114.0,13.646458625793457,2.0,2.0,2.0,3.0,297.0,11.333648681640625
5043,2022_03_ATL_SEA,M.Mariota,ATL,SEA,2022,3,229.0,False,19.0,outdoors,fieldturf,0.6874999850988388,26.0,224.24999999999997,80.99999999999999,-1.5067415833473203,1.4999999999999998,4.749999999999999,2.2499999999999996,1.4999999999999998,200.75,-0.7668642699718475,True,0.6413690447807312,28.499999999999996,203.75,140.0,4.998761683702469,0.0,5.0,1.25,1.0,223.0,-0.5759796500205991
5044,2022_04_CLE_ATL,M.Mariota,ATL,CLE,2022,4,139.0,True,18.0,open,fieldturf,0.6852226761671213,21.153846153846153,296.7692307692307,89.30769230769229,9.873684131182156,1.1538461538461537,5.615384615384614,2.7692307692307687,1.1538461538461537,220.3076923076923,8.534723951266361,False,0.6184911315257732,34.53846153846153,382.61538461538464,63.84615384615384,-2.131312306110675,0.07692307692307693,2.8461538461538463,1.4615384615384617,0.9999999999999999,236.15384615384613,-0.37468713521957403
5045,2022_05_ATL_TB,M.Mariota,ATL,TB,2022,5,147.0,False,25.0,outdoors,grass,0.4851973742246628,19.025000000000002,259.8,66.82499999999999,-0.2567091763019559,1.05,5.2,1.575,0.37500000000000006,165.425,-10.741144105792044,True,0.6734070256352425,35.74999999999999,265.65,129.45,3.894378012418746,1.1500000000000001,6.2,2.8000000000000003,2.55,248.09999999999997,2.8923898726701736
5046,2022_06_SF_ATL,M.Mariota,ATL,SF,2022,6,129.0,True,14.0,open,fieldturf,0.5352718608438476,23.024793388429753,237.84297520661158,64.26446280991736,-1.0401605476032603,0.347107438016529,8.413223140495868,3.8677685950413223,0.7933884297520661,153.09090909090912,-7.8021939874680575,False,0.6298390705723408,41.239669421487605,312.59504132231405,120.60330578512398,-12.018106377814426,0.9504132231404959,9.396694214876034,5.942148760330579,0.016528925619834718,260.33884297520666,-3.7382984279601046
5047,2022_07_ATL_CIN,M.Mariota,ATL,CIN,2022,7,124.0,False,13.0,outdoors,fieldturf,0.7978317200482548,17.0,130.46703296703296,59.41483516483516,3.131764094253162,0.1153846153846154,4.131868131868132,2.6208791208791213,1.5989010989010988,137.00824175824178,10.353023757318873,True,0.555972973068992,35.112637362637365,304.0164835164835,77.34615384615385,0.5466358877800316,0.42032967032967045,4.53021978021978,1.0741758241758241,0.9752747252747254,189.5412087912088,-3.410970825087893
5048,2022_08_CAR_ATL,M.Mariota,ATL,CAR,2022,8,253.0,True,26.0,closed,fieldturf,0.6761446911483759,14.332113449222325,116.14913083257092,48.46660567246112,1.7798578318170963,0.03842634949679782,4.710887465690759,2.873741994510522,1.1994510521500459,128.33211344922233,5.925586675245175,False,0.6865730014615177,43.228728270814265,298.18938700823423,137.3906678865508,0.1164366420211864,0.2634949679780421,2.919487648673376,1.0795974382433668,0.4318389752973468,277.05672461116194,0.27950785439274023
5049,2022_09_LAC_ATL,M.Mariota,ATL,LAC,2022,9,129.0,True,23.0,open,fieldturf,0.7382115456752663,22.11189024390244,242.0689024390244,125.50060975609757,4.749777844620914,1.346341463414634,6.23719512195122,2.291158536585366,2.4000000000000004,211.45670731707318,6.2427530421352975,False,0.7071653522707843,27.275388838060387,228.72918572735594,77.45379688929552,1.958362722440477,0.7932296431838975,4.506861848124428,2.33028362305581,1.7118023787740166,208.05489478499544,6.637140556965416
5050,2022_10_ATL_CAR,M.Mariota,ATL,CAR,2022,10,186.0,False,28.0,outdoors,grass,0.5938892663948518,22.703993496595874,309.35971954069714,69.83070826135557,-4.405693108225582,0.44873488466619244,4.078955390712326,2.097042983436643,0.7999187074484302,156.4827761406361,-2.7146070948486316,True,0.7848654692704303,31.247027741083222,220.90600548724726,110.37536835687433,8.098314353986286,0.47373234427395594,3.8799918707448433,1.8977746164007723,1.3813636825525863,239.0043694746469,10.449748403487465
5051,2022_11_CHI_ATL,M.Mariota,ATL,CHI,2022,11,131.0,True,18.0,closed,fieldturf,0.6503449802318089,26.23472429210134,336.45369868581497,44.609808968974406,-6.6186736263148,0.8162511854762228,8.026385313643138,4.03238043625525,1.5999864517003115,176.16125863704104,3.565227730332182,False,0.7269646864288013,26.8607912207018,196.6254911258637,130.16549248069367,16.826642991049052,0.15245224224359846,2.9251117734724295,1.4611502506435443,1.5094499390326517,249.72507112857335,5.528202058168757
5052,2022_12_ATL_WAS,M.Mariota,ATL,WAS,2022,12,174.0,False,24.0,outdoors,grass,0.6982634032293338,20.74487710701907,181.4836914183781,64.870050692649,-1.2221644677010388,0.2720806566335114,3.342101994964606,1.3441116367290258,1.1999932259266368,146.05358292030303,0.6042302932668521,True,0.6284129138692613,30.140686213631696,260.7132421844129,102.44615176182359,-14.718990596356903,1.632393618822892,7.264324342632631,3.7721314621837356,0.613776207196324,178.324726496788,-5.693930313956985
5053,2022_13_PIT_ATL,M.Mariota,ATL,PIT,2022,13,167.0,True,23.0,closed,fieldturf,0.6494210425042592,22.91496311907271,157.82785262682523,74.95670254403132,-3.554242494271208,0.7573611320186663,3.780701490290532,1.1147034472376938,1.0666641577600482,164.68456269757638,-2.752343331775571,False,0.6610208576171825,33.33166992198526,242.04712497036343,93.59442493762208,-0.2168022051894198,1.2608695652173914,6.938841407652445,2.672755805945379,1.743906156503675,235.37272080656632,-1.43265483890882
5056,2014_09_SD_MIA,R.Tannehill,MIA,LAC,2014,9,288.0,True,34.0,outdoors,grass,0.631190082891644,29.193961573650505,266.4995425434584,103.30375114364136,-1.1805734285387763,0.8435498627630376,6.282708142726441,3.009149130832571,1.322049405306496,219.772186642269,-0.7133971929332037,False,0.6865859705954791,33.177743902439026,212.27835365853662,124.61341463414634,14.462968833490116,0.11524390243902442,2.0344512195121958,0.7515243902439025,2.5323170731707316,265.5551829268293,1.8797414632105243
5058,2015_07_HOU_MIA,R.Tannehill,MIA,HOU,2015,7,282.0,True,19.0,outdoors,grass,0.711085318041242,32.21487603305785,285.53719008264466,97.51239669421489,-0.7071961588110802,2.0082644628099175,5.264462809917355,2.231404958677686,1.9917355371900827,255.10743801652893,4.2929538340607944,False,0.6088295633812527,43.08791208791209,403.3626373626373,102.2967032967033,0.6762215580259061,2.0357142857142856,6.346153846153847,2.173076923076923,2.5714285714285716,296.08516483516485,-3.7038664015439835
5060,2016_14_ARI_MIA,R.Tannehill,MIA,ARI,2016,14,195.0,True,19.0,outdoors,grass,0.7496892109037738,34.70785789552913,262.65960785789554,119.48775402679513,-4.945541758791574,2.074879572482312,7.28936098148427,2.112133072407045,1.5420668372723167,234.7768703898841,7.657459664440682,False,0.6377248646609848,34.51731898238748,254.75590847508656,124.83451753725727,1.433242812760799,0.8914082492849617,7.388220683426163,2.2366287821767274,1.210401926840283,260.7824288724974,-0.7955965543742569
5061,2016_15_MIA_NYJ,M.Moore,MIA,NYJ,2016,15,236.0,False,17.0,outdoors,fieldturf,0.6000000238418579,5.0,65.0,4.0,1.8398864269256592,0.0,2.0,0.0,0.0,47.0,5.347291469573975,True,0.6265101761581751,28.64989506511232,208.28156294650645,83.73012728921762,-1.6430160498953472,0.007320980328942338,3.2007825269926653,1.6426342984666837,1.7182589213471307,180.6698508833222,-4.219508986068835
5062,2016_16_MIA_BUF,M.Moore,MIA,BUF,2016,16,233.0,False,28.0,outdoors,a_turf,0.6794117838144302,14.0,176.74999999999997,81.24999999999999,11.69652622938156,0.7499999999999999,3.5,0.7499999999999999,2.9999999999999996,188.74999999999997,13.140520215034483,True,0.600161676581084,28.566273911930836,256.36838674229057,103.96752602149964,-0.7368305070183689,0.6832105086214251,3.8482682719181898,3.407294382901997,0.21531442401454504,204.78573806055152,-5.312551253913459
5063,2016_17_NE_MIA,M.Moore,MIA,NE,2016,17,205.0,True,33.0,outdoors,grass,0.6046541929244995,23.69230769230769,206.69230769230765,139.23076923076923,8.61813187599182,0.923076923076923,2.4615384615384612,0.23076923076923075,2.3076923076923075,219.38461538461536,-2.424767604241004,False,0.46967186863524496,27.583121667951552,335.5804095448113,69.8662732894062,-13.811959343408805,2.3457941671650784,4.176912860116305,2.4945377717297754,0.1976938172150546,184.51383987044034,-13.345763483763418
5064,2016_18_MIA_PIT,M.Moore,MIA,PIT,2016,18,289.0,False,35.0,outdoors,grass,0.6874217182397844,29.975,222.42499999999998,99.25000000000001,1.1039551317691807,0.9750000000000001,4.175,0.07500000000000001,2.1,209.675,1.3718702554702757,True,0.7197160965550108,38.52537354762453,238.94647796626546,111.29378433478787,2.0091202349142767,1.010619670906401,6.917142165535493,3.3415803108808286,1.6258434556686314,232.77101377294252,5.662331284561204
5065,2017_08_MIA_BAL,M.Moore,MIA,BAL,2017,8,176.0,False,42.0,outdoors,grass,0.6499999761581421,20.0,229.0,43.0,4.103886127471924,1.0,9.0,1.0,2.0,188.0,9.392844200134277,True,0.621712521304805,26.832570905763955,198.66422689844467,97.82250686184814,-0.969363091849234,0.7063129002744739,4.155535224153705,1.149130832570906,0.5791399817017384,175.28911253430925,-3.4518532542493077
5066,2017_12_MIA_NE,M.Moore,MIA,NE,2017,12,215.0,False,31.0,outdoors,fieldturf,0.6076923104432912,30.615384615384617,301.9230769230769,96.07692307692307,3.624814877143273,0.5384615384615384,5.769230769230769,1.4615384615384617,0.8461538461538461,250.30769230769226,3.664323476644662,True,0.5844896116092461,42.527028857878335,442.4904145779705,73.5586302669015,-2.5569847359508375,0.9809646389378133,3.4357471887278144,0.8064964097005826,1.0105676737569436,232.83112044438423,-3.2704349724565027
5069,2019_07_KC_DEN,M.Moore,KC,DEN,2019,7,117.0,False,19.0,outdoors,grass,0.0,1.0,-4.0,0.0,-0.30290502309799194,0.0,0.0,0.0,0.0,0.0,-85.78472900390625,True,0.6533501053249443,34.16758241758242,291.39835164835165,81.56043956043956,-14.145227963125313,2.447802197802198,7.607142857142857,5.043956043956044,0.17582417582417584,208.4532967032967,-3.0439595128153707
5070,2019_07_KC_DEN,P.Mahomes,KC,DEN,2019,7,76.0,False,11.0,outdoors,grass,0.5667186715118178,35.85989010989011,387.07692307692304,151.19780219780222,1.759804167590299,0.6675824175824175,3.348901098901099,1.5989010989010988,2.340659340659341,290.9835164835165,-7.0794504799030635,True,0.6533501053249443,34.16758241758242,291.39835164835165,81.56043956043956,-14.145227963125313,2.447802197802198,7.607142857142857,5.043956043956044,0.17582417582417584,208.4532967032967,-3.0439595128153707
5071,2019_08_GB_KC,M.Moore,KC,GB,2019,8,267.0,True,36.0,outdoors,astroturf,0.39473685622215265,14.499999999999998,109.24999999999999,49.49999999999999,-2.2598461955785747,0.0,2.2499999999999996,0.7499999999999999,0.7499999999999999,87.74999999999999,-31.119185686111447,False,0.7299968435310598,31.17383348581885,330.3046660567246,121.61024702653249,15.582490059616145,0.9039341262580055,1.3897529734675211,0.9460201280878318,2.2259835315645016,319.20768526989934,8.917383732429252
5072,2019_09_MIN_KC,M.Moore,KC,MIN,2019,9,275.0,True,34.0,outdoors,astroturf,0.5829959695155803,29.38461538461538,172.07692307692304,130.84615384615384,4.428358009228339,0.0,5.538461538461537,1.6153846153846152,1.6153846153846152,211.8461538461538,-9.555392319336534,False,0.7240730533330906,27.324390243902442,218.49786585365857,92.87957317073173,-3.5587421940049024,1.0652439024390246,4.847865853658537,3.3807926829268293,1.078048780487805,219.37621951219515,-0.885195970471676
5076,2018_17_DET_GB,M.Stafford,DET,GB,2018,17,266.0,False,32.0,outdoors,grass,0.6163223172564233,30.72215108245883,217.67840238133837,69.52204133193152,-9.355162479813044,0.04308467837199576,5.38143660568966,1.5342985730061929,0.25179104246693096,139.9862000629177,-7.310220295099366,True,0.6860852955789475,33.6729024498453,326.00957285524066,125.17007387183385,16.77529828737928,0.07503164352738809,1.982757849274363,1.784511934219933,2.697549346270719,306.4123865610382,7.0547963847447575
